店舗番号,予備,台数,台数(サンド現金),台数(サンドカード),台数(サンド券売),予備,ｱｳﾄ,ｾｰﾌ,ｽﾀｰﾄ,特賞ｱｳﾄ,特賞ｾｰﾌ,特賞2ｱｳﾄ,特賞2ｾｰﾌ,特賞2ｽﾀｰﾄ,ﾍﾞｰｽ回数(特賞回数/打止回数),打止回数,特賞回数  (T),特賞1回数 (T1),特賞2回数 (T2),確変回数((T2)>T1>T2>T1･･),確変中T1回数,ﾗｯｷｰ回数,ﾗｯｷｰ中T1回数,ﾗｯｷｰ中MAXT1回数,ﾗｯｷｰ中ｱｳﾄ,ﾗｯｷｰ中ｾｰﾌ,ﾗｯｷｰT1間ｱｳﾄ,ﾗｯｷｰ中持玉,打込玉,特賞打込,積稼動数,客交代,発生済ﾌﾗｸﾞ,ﾄﾞｱ1回数,ﾄﾞｱ2回数,呼出1回数,呼出2回数,不正回数,台断線回数,異常回数,点検回数,現金1断線回数,現金2断線回数,ｶｰﾄﾞ断線回数,売上異常回数,売上情報ﾌﾗｸﾞ(台ﾃﾞｰﾀ参照),dmy,ｻﾝﾄﾞ現金1売上(円),ｻﾝﾄﾞ現金2売上(円),ｻﾝﾄﾞｶｰﾄﾞ売上(円),ｻﾝﾄﾞ発券売上(円),台売上(円),会員数,会員稼動数,会員特賞1回数 (T1),会員特賞回数 (T),会員確変回数,会員ﾗｯｷｰ回数,会員ｱｳﾄ,会員ｾｰﾌ,会員特賞ｱｳﾄ,会員特賞ｾｰﾌ,会員ｽﾀｰﾄ,会員売上(円),台ﾘﾌﾟﾚｲ個数,台ﾘﾌﾟﾚｲ手数料(個数),台貯玉個数,島外断線済ﾌﾗｸﾞ,売上金額(合計)(円),景品個数(合計),原価景品個数,島外現金1売上(円),島外現金2売上(円),島外ｶｰﾄﾞ売上(円),島外ﾘﾌﾟﾚｲ個数,島外ﾘﾌﾟﾚｲ手数料(個数),島外ﾌﾟﾚﾐｱﾑ個数,島外貯玉個数,金庫合計,ｻﾝﾄﾞ現金計,ｻﾝﾄﾞ金庫計,POS個数,原価POS個数,カード発行ﾌﾗｸﾞ,カード発行断線ﾌﾗｸﾞ,カード発行合計金額(円),カード発行1000円計(円),カード発行2000円計(円),カード発行3000円計(円),カード発行5000円計(円),カード発行10000円計(円),カード精算機合計,自販機計(円),その他計,台景品個数,ﾚｷﾞｭﾗｰ回数(ｽﾛｯﾄのみ),CT中ﾚｷﾞｭﾗｰ回数(ｽﾛｯﾄのみ),現稼動台数,現会員稼働台数,金庫発券売上(円)  金庫:表示番号2=1xxxの合計,予備
1,0,136,0,0,0,0,245249,272579,116800,56311,220095,31148,32483,44540,365,0,365,861,676,191,696,0,0,0,0,0,0,0,57939,136233,6,0,8,0,0,0,0,0,0,0,5,0,0,0,0,5,0,101100,0,2635700,0,2736800,218,322,412,153,0,0,107963,129711,26698,107006,70830,970200,0,0,0,0,4104800,51280,39433,0,0,1368000,0,0,0,0,101100,101100,101100,0,0,1,0,1911000,1911000,0,0,0,0,4294602296,0,0,0,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,120,0,0,0,0,657852,664949,512,47497,309741,0,0,0,875,0,875,875,0,0,0,0,0,0,0,0,0,0,37906,319191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2587000,0,0,0,2587000,56,99,96,96,0,0,115583,116588,8405,54847,124,346100,0,0,0,0,2587000,80800,80800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
